id,event_id,place_id
2873,3449,10031
2900,3476,10870
26528,30017,3523
3271,3864,895
3274,3867,11244
3275,3868,3351
3276,3869,2858
3277,3870,2387
3076,3658,839
2265,2569,729
21728,24552,26649
2946,3532,10923
2960,3542,10929
3106,3690,1053
2971,3552,10887
2993,3572,10887
3111,3698,8233
3014,3595,10728
3136,3725,6781
3363,3963,11303
3031,3612,10415
3045,3626,4241
3061,3642,10988
77748,89027,53403
3195,3787,11203
3208,3800,1828
3211,3803,891
3082,3665,10952
3223,3815,2709
3086,3669,10887
3239,3831,11236
3240,3832,895
3241,3833,11237
3245,3837,11238
3246,3838,11239
3247,3839,2084
3248,3840,11244
3249,3841,11245
3278,3872,922
3280,3873,11275
3281,3874,11220
3283,3876,1120
3285,3878,11275
3287,3881,11280
3289,3883,11280
96806,110163,55618
3291,3885,11283
3293,3887,11284
3304,3898,1121
3307,3901,3213
96808,110165,55618
3312,3907,11288
96809,110166,35514
3317,3912,11291
96815,110172,82164
3320,3916,8226
3328,3924,11294
3332,3928,8418
3355,3951,11293
3356,3952,11215
3360,3956,11299
3361,3957,11234
3365,3961,2714
96816,110173,82165
3370,3966,11307
96817,110174,5936
3374,3970,2101
2227,2530,1767
3118,3705,3873
51465,59516,1770
1939,2241,1825
1394,1660,8553
1440,1718,8783
1473,1752,8808
1512,1793,8813
2064,2356,1452
1737,2048,8955
1607,1900,830
1631,1924,836
51467,59518,1770
2363,2664,1767
2382,2683,1767
2102,2384,8561
2132,2414,8614
2171,2458,8850
2411,2713,1767
2474,2778,1767
2529,2833,1767
2573,2878,1767
2583,2888,1767
2608,2913,1767
3162,3753,10052
3261,3853,2580
3267,3860,11267
3269,3863,11117
49825,57525,45324
3294,3891,11267
2616,2921,1767
2646,2962,4231
3333,3929,8418
3357,3953,3250
3362,3958,891
3364,3960,11299
3372,3968,8142
96818,110177,82173
2874,3450,1830
26529,30018,3523
3119,3706,11113
3310,3904,2337
2961,3540,10931
2972,3553,10887
2994,3575,10952
3015,3596,10953
96819,110178,82174
3032,3613,10953
3046,3627,4241
3062,3643,10989
3071,3652,11002
3196,3788,6272
3083,3666,11023
3087,3670,10887
3242,3834,3328
3131,3719,884
3132,3720,884
3137,3726,6783
2886,3462,10859
3235,3827,4928
3244,3836,4928
3102,3686,11047
3251,3843,895
3272,3865,3328
3282,3875,891
3286,3879,11280
37565,43438,1321
3300,3894,895
3305,3899,11287
26196,29644,14724
3313,3908,2714
3318,3913,3213
3321,3917,8226
3329,3925,11294
2228,2531,1767
1795,2107,9012
1945,2247,9265
1940,2242,6651
1395,1661,8729
1441,1719,8784
1474,1753,8590
1513,1794,838
1608,1901,829
1609,1902,829
1632,1925,803
2065,2357,9492
51466,59517,1770
2365,2666,1767
2103,2385,875
2133,2415,8838
2413,2715,1767
2476,2780,1767
2530,2834,1767
2574,2879,1767
2602,2907,1767
2606,2911,1767
2617,2922,1767
2619,2924,1767
2647,2963,4270
3421,4019,6001
3422,4020,11334
3425,4023,1205
2875,3451,10068
2916,3494,4670
51468,59527,55048
2973,3554,10887
2995,3576,10952
3016,3597,10952
96807,110164,55618
3047,3628,10979
3072,3653,3519
3197,3789,11204
3088,3671,10887
3243,3835,2714
3103,3687,10728
3252,3844,2101
3273,3866,11220
26206,29655,779
88800,101214,77465
3309,3903,2101
3314,3909,2091
3322,3918,8226
3330,3926,11294
3334,3930,8418
3368,3964,11306
3373,3969,895
3376,3972,6001
3385,3981,3328
26335,29802,2977
3388,3985,893
3392,3989,2101
3393,3990,895
3120,3707,11113
96810,110168,9953
3133,3721,6776
3159,3750,11161
3163,3754,11171
68258,78115,23724
3263,3855,11260
3268,3861,11117
3270,3862,11117
104230,118153,84899
3292,3886,11117
3380,3976,11310
3381,3977,11311
3382,3978,11309
3403,4001,11224
3138,3727,10886
3414,4012,11303
35112,40173,1316
3418,4016,1165
96820,110179,80711
3420,4018,2031
2229,2532,1767
51674,59784,1466
1796,2108,783
1799,2111,9013
1396,1662,8730
1442,1720,8785
1475,1754,8809
1515,1796,8817
1610,1903,807
1633,1926,8550
3358,3954,4928
1941,2243,9264
2066,2358,9493
2366,2667,1767
2104,2386,832
2371,2672,1767
2373,2674,1767
2417,2719,1767
2424,2726,1767
2451,2755,1767
2452,2756,1767
2477,2781,1767
2484,2788,1767
2491,2795,1767
2531,2835,1767
2887,3463,10859
2269,2573,729
2533,2837,1767
2576,2881,1767
2604,2909,1767
2618,2923,1767
2620,2925,1767
2632,2937,1767
2648,2966,4231
26530,30019,3523
51469,59528,13905
2917,3495,10885
26574,30078,13130
2974,3555,10949
2996,3577,10952
3017,3598,10728
3114,3701,886
3048,3629,2762
3050,3631,10980
3073,3654,11003
3198,3790,11205
3089,3672,10887
3253,3845,8142
3302,3896,11286
3315,3910,895
3323,3919,8226
3331,3927,11294
3335,3931,8417
3369,3965,968
3377,3973,2101
3386,3982,2594
3389,3986,11320
3394,3991,11224
104231,118154,84899
3404,4002,11224
3139,3728,11091
96811,110169,65598
3423,4021,11335
3426,4024,11336
1063,1296,8339
2230,2533,1767
51470,59529,55050
1797,2109,5228
1397,1663,8731
1443,1721,8786
1445,1723,8584
1452,1730,8567
1476,1755,8591
1517,1798,8815
1635,1927,8863
1798,2110,5228
1801,2113,8323
2367,2668,1767
1942,2244,3001
2418,2720,1767
2105,2387,9577
2425,2727,1767
629,826,4843
2434,2737,1767
523,708,8193
2458,2762,1767
3,6,1046
2459,2763,1767
1007,1229,1267
657,863,1275
2480,2784,1767
1018,1244,8413
2486,2790,1767
2532,2836,1767
2540,2844,1767
1039,1270,8417
2577,2882,1767
1047,1278,8423
2621,2926,1767
1057,1288,8427
2649,2964,9946
340,630,2148
690,897,8303
706,913,8303
987,1205,8395
988,1206,8396
1065,1299,786
3264,3856,11261
3297,3889,11117
3383,3979,11310
484,660,786
438,612,3710
349,1112,2476
350,524,2476
351,525,2476
435,1192,4781
339,1100,2507
431,1188,3496
425,599,3224
373,549,2509
407,581,4356
401,575,2952
442,616,5844
352,1113,2480
292,1040,1706
280,1052,1706
393,1152,2800
308,1069,1819
307,1070,1819
241,416,2768
239,414,2768
274,1036,2493
426,1183,3279
229,403,2513
281,455,1706
282,1050,1706
284,458,1706
291,465,1706
285,1047,1706
283,1049,1706
289,463,1706
278,1054,1706
279,1053,1706
288,1044,1706
2271,2575,729
3359,3955,4928
290,1042,1706
400,574,3217
277,451,1690
416,590,3136
417,591,3136
392,566,2798
414,588,3135
415,589,3135
422,1179,3214
418,1178,3162
419,1177,3162
2918,3496,10885
3018,3599,10952
3115,3702,2008
3405,4003,11224
3049,3630,2762
2877,3453,10067
51471,59530,20651
3199,3791,11206
2950,3536,10924
2975,3556,10887
2997,3578,10952
26197,29646,29860
3074,3655,11004
3090,3673,4075
3303,3897,1165
3324,3920,8227
3336,3932,8417
26207,29656,22166
3390,3987,11320
3395,3992,11324
3122,3710,1035
3140,3729,2077
3424,4022,8142
1058,1289,821
1071,1311,2709
1076,1316,8449
1079,1319,8452
2232,2535,1767
1085,1325,8457
1800,2112,9013
1089,1330,8460
1943,2245,9265
1093,1334,8462
1097,1338,8465
1398,1664,8733
1101,1343,2893
1444,1722,8583
1105,1347,8469
1477,1756,8564
1109,1351,8471
1518,1799,8809
1112,1354,2683
1636,1928,8863
1116,1358,8476
1120,1362,8480
2106,2388,8592
637,834,5566
627,824,8263
51675,59784,4688
544,729,8201
2368,2669,1767
546,731,8204
2407,2709,1767
522,707,8193
2419,2721,1767
525,710,8193
2443,2746,1767
527,712,8193
1124,1366,3648
1008,1230,1267
2455,2759,1767
654,860,1275
672,878,1275
681,887,1275
2470,2774,1767
1019,1245,8413
2482,2786,1767
1040,1271,8417
2535,2839,1767
1048,1279,8423
3265,3857,11262
3384,3980,11311
2544,2848,1767
687,894,8298
694,901,8302
700,907,5421
701,908,5421
2578,2883,1767
1066,1300,786
420,1176,3162
421,1175,3162
286,1046,1706
722,929,8320
728,935,8326
730,937,8327
734,941,8331
2622,2927,1767
2650,2967,1202
104232,118155,84899
3427,4025,10994
28125,31934,13905
2919,3497,10885
2951,3537,8487
2976,3557,10887
2998,3579,10728
3019,3600,10955
3051,3632,10981
3200,3792,11207
3325,3921,8227
3337,3933,8417
3391,3988,11320
3396,3993,2101
21729,24553,14084
3406,4004,11224
1059,1290,804
1067,1302,1640
2272,2576,729
2323,2627,729
2233,2536,1767
1802,2114,8323
2247,2551,1767
1399,1665,8734
1446,1724,8787
92370,105413,884
1519,1800,8591
1637,1929,8560
2256,2560,1767
2107,2389,8592
51472,59531,8197
51476,59535,40010
56374,64999,52110
2369,2670,1767
2370,2671,1767
2420,2722,1767
2483,2787,1767
2494,2798,1767
2536,2840,1767
2579,2884,1767
2624,2929,1767
2651,2968,4231
636,833,8269
625,822,8262
3428,4026,3351
536,721,8198
516,700,2797
3431,4030,11338
991,1211,8406
994,1214,8406
996,1216,8407
999,1219,8226
1009,1231,1267
655,861,1275
656,862,1275
658,864,1275
659,865,1275
660,866,1275
661,867,1275
662,868,1275
663,869,1275
664,870,1275
665,871,1275
666,872,1275
667,873,1275
668,874,1275
669,875,1275
670,876,1275
671,877,1275
673,879,1275
680,886,1275
683,889,1275
1011,1237,8409
3435,4035,8409
1020,1246,8413
1026,1255,8275
433,607,857
1031,1263,8422
2879,3455,10854
1041,1272,8418
2891,3467,10861
1049,1280,8423
689,896,8302
692,899,8305
693,900,8305
698,905,5421
719,926,8318
720,927,8318
724,931,8322
729,936,8041
733,940,8330
410,584,4358
2920,3499,10886
2977,3558,10728
2999,3580,10953
3020,3601,10728
3052,3633,10980
3255,3847,11252
3439,4040,11337
3441,4042,11340
77749,89030,71365
716,923,1435
3379,3975,11309
3201,3793,11208
3326,3922,8227
3338,3934,8407
3397,3994,2594
3124,3712,3047
3407,4005,11224
3450,4055,2194
2234,2537,1767
26198,29647,29860
1400,1666,8561
1447,1725,8550
1479,1758,8498
1520,1801,8590
1638,1930,8614
51479,59539,55059
2108,2390,8560
2372,2673,1767
2383,2684,1767
2421,2723,1767
2448,2751,1767
2485,2789,1767
2537,2841,1767
2580,2885,1767
2626,2931,1767
2652,2973,1807
635,832,2885
628,825,8264
532,717,8193
537,722,5422
540,728,8200
528,713,8193
514,314,8187
992,1212,8406
995,1215,8407
997,1217,8407
51480,59540,55066
2880,3456,10855
1000,1222,8226
1010,1232,1267
674,880,1275
1012,1238,8409
2921,3500,5270
1021,1247,8414
2978,3559,10887
1027,1256,8275
451,625,854
3000,3581,10952
1032,1209,8422
3021,3602,10728
1038,1269,5918
1042,1273,8418
1050,1281,8423
1060,1291,8427
697,904,5421
704,911,5421
705,912,5421
707,914,8303
1068,1304,8445
725,932,8323
732,939,8329
423,597,3215
337,1098,2505
382,555,2602
383,557,2602
408,1167,4357
405,579,3008
363,537,2479
300,474,2499
369,1130,2503
403,1162,2931
402,576,2949
439,1195,3840
3053,3634,10982
3202,3794,2683
3327,3923,8227
3339,3935,8407
3398,3995,895
49826,57526,45324
3408,4006,11224
3429,4027,11332
3436,4036,8409
3445,4050,11360
1061,1292,3708
1069,1309,8446
2235,2538,1767
1804,2116,907
51473,59532,28529
1401,1667,1079
1448,1726,836
1480,1759,8713
1521,1802,8713
1639,1931,8614
51478,59537,15034
2374,2675,1767
2422,2724,1767
2487,2791,1767
2541,2845,1767
2556,2861,1767
2581,2886,1767
2629,2934,1767
633,830,1001
56375,65000,58280
529,714,8193
526,711,8193
488,664,8183
993,1213,8406
3256,3848,11253
3257,3849,11254
3433,4032,11252
3440,4041,11339
68747,78619,15791
3449,4054,11310
3142,3731,5189
3143,3732,5189
3444,4049,11309
998,1218,8407
1001,1223,8226
1002,1224,8226
2922,3501,3047
675,881,1275
682,888,1275
1013,1239,8409
1022,1248,8414
2979,3560,10887
1028,1257,8275
3001,3582,10952
3022,3603,10415
1033,1264,8422
1043,1274,8418
1051,1282,8423
311,1072,1417
699,906,5421
709,916,8303
711,918,8308
182,358,2549
175,350,2547
319,1079,2551
377,1139,2569
326,505,2542
329,503,2542
263,440,2539
268,442,2540
261,436,2537
254,1017,2538
3054,3635,10983
333,1094,2543
251,427,2538
273,447,2541
271,445,2541
172,345,2546
180,355,2548
265,439,2539
313,1074,2550
219,394,2197
321,1082,2552
258,433,2537
712,919,8315
731,938,8328
395,569,3498
368,542,2501
353,527,2478
355,529,2479
362,1118,2479
354,528,2479
40647,47261,46761
3340,3936,8407
3399,3996,11216
3126,3714,11114
3409,4007,11329
3430,4028,2101
3437,4037,8409
1070,1310,8446
1072,1312,2709
2236,2540,1767
1805,2117,907
1948,2250,911
51474,59533,31541
1402,1668,8735
1449,1727,8577
1481,1760,8615
1522,1803,8564
1640,1932,8705
51481,59541,55072
3447,4052,11363
49652,57323,36837
2375,2676,1767
2379,2680,1767
2423,2725,1767
2445,2748,1767
2489,2793,1767
2516,2820,1767
2542,2846,1767
2584,2889,1767
2595,2900,1767
2328,2554,2849
2327,2554,1185
2623,2928,1767
2630,2935,1767
634,831,986
626,823,1266
2654,2979,8965
531,716,8193
45,47,6229
1003,1225,8227
676,882,1275
1014,1240,8409
1023,1249,8414
685,890,8275
237,411,817
1034,1266,8422
1044,1275,8423
1052,1283,8423
2980,3561,10951
1062,1293,2743
688,895,8301
691,898,8304
702,909,5421
710,917,8307
726,933,8324
3002,3583,10952
276,1038,2497
394,1153,3497
312,1073,1979
398,1158,3218
399,573,3218
388,562,4615
387,561,4615
386,1146,4615
385,1147,4615
3258,3850,11254
3434,4033,11251
3144,3733,5189
412,586,5802
411,1170,5802
304,1065,955
303,1066,955
302,1067,955
301,1068,955
389,1148,2770
334,508,2074
397,1156,2817
424,1181,3216
338,1099,2504
275,1037,2498
443,806,5207
384,1143,2744
317,1078,2502
441,615,4041
348,1109,2474
346,520,2474
347,1107,2474
396,1155,2823
3023,3604,10052
3055,3636,10983
3341,3937,8407
3400,3997,3328
3127,3715,11116
3145,3735,11122
3410,4008,11293
3438,4038,8409
1024,1250,8359
1029,1258,3430
1073,1313,8447
1077,1317,8450
1080,1320,8453
2237,2541,1767
1081,1321,8454
1806,2118,907
1086,1327,8457
1090,1331,8460
51676,59787,1181
1403,1669,8736
1091,1332,5227
1450,1728,8559
1482,1761,8615
1094,1335,8463
1641,1933,8564
1098,1339,8466
92371,105414,884
1102,1344,2893
51475,59534,55055
1106,1348,8470
51482,59542,55073
1113,1355,2683
2376,2677,1767
632,829,8268
2427,2729,1767
533,718,8193
2433,2736,1767
2490,2794,1767
1117,1359,8477
1121,1363,8481
1004,1226,8227
677,883,1275
1122,1364,8481
1015,1241,8411
2539,2843,1767
2543,2847,1767
230,404,1408
26199,29648,27596
1125,1367,8482
1035,1265,8422
1127,1369,8484
1045,1276,8423
1129,1371,8485
1053,1284,8426
695,902,5421
713,920,8315
723,930,8321
2585,2890,1767
2633,2938,1767
2655,2980,9967
735,942,8339
736,943,8339
2981,3562,10728
3003,3584,10728
3056,3637,10984
3342,3938,1267
1131,1373,8486
1133,1375,8487
32737,37183,37062
40648,47262,46761
51483,59543,55076
3401,3999,2594
3128,3716,2857
3411,4009,11224
26532,30021,3523
3448,4053,6066
1074,1314,8448
1082,1322,8455
1083,1323,8455
974,1189,857
28126,31935,11982
1087,1328,8458
1095,1336,8463
1099,1340,8467
1103,1345,8468
2238,2542,1767
1107,1349,3647
60700,69669,818
1110,1352,8472
1523,1804,8810
1114,1356,8474
1118,1360,8478
51486,3089,8183
1404,1671,5422
1451,1729,8790
3259,3851,11254
3260,3852,11254
1483,1762,8811
1524,1805,8498
1642,1934,832
51488,59546,44387
1950,2252,8480
631,828,8266
2337,2639,1767
572,764,4562
2377,2678,1767
534,719,4562
2428,2730,1767
538,723,1269
247,422,1452
2463,2767,1767
2471,2775,1767
1005,1227,8227
679,885,1275
2492,2796,1767
1016,1242,8411
2514,2818,1767
1025,1251,8417
310,1071,1416
309,483,1412
2546,2850,1767
1036,1267,8422
2586,2891,1767
1046,1277,8423
2634,2939,1767
1054,1285,8426
696,903,5421
703,910,5421
717,924,8316
437,1193,4785
2982,3563,10887
3004,3585,10953
3343,3939,1267
3412,4010,11332
3147,3737,8323
1075,1315,6773
1078,1318,8451
1652,1944,8592
1084,1324,8456
1088,1329,8459
1092,1333,5227
1096,1337,8464
2239,2543,1767
1100,1342,1466
2243,2547,1767
1104,1346,8468
51484,59544,55077
1108,1350,3647
1111,1353,8472
1405,1675,8737
1115,1357,8475
1643,1935,8865
1119,1361,8478
51487,3120,8183
1406,1676,8504
1123,1365,3648
1408,1679,832
1126,1368,8483
1453,1731,8791
1128,1370,8484
1484,1763,8568
1130,1372,8485
51489,59547,44387
1132,1374,8486
1951,2253,6803
1134,1376,8487
2378,2679,1767
630,827,8265
2429,2731,1767
535,720,8197
2493,2797,1767
545,730,8202
2547,2851,1767
549,735,5934
2587,2892,1767
524,709,8193
2635,2940,1767
1006,1228,8227
678,884,1275
1017,1243,8411
144,318,1415
1037,1268,8422
2983,3564,10949
1055,1286,8426
3005,3586,10953
1056,1287,8426
708,915,8303
718,925,8317
721,928,8319
727,934,8325
3344,3940,1267
3413,4011,2101
2240,2544,1767
1952,2254,9268
1407,1678,8504
1644,1936,8866
1485,1764,8812
1489,1768,8814
985,1200,8391
51678,59789,9736
986,1201,7441
51679,59790,2375
51680,59791,11356
2380,2681,1767
517,702,8193
2431,2734,1767
2466,2770,1767
2496,2800,1767
2498,2802,1767
801,1015,8384
2548,2852,1767
2588,2893,1767
2628,2933,1767
3176,3767,11176
714,921,1435
2631,2936,1767
2636,2941,1767
2984,3565,10887
3006,3587,10728
293,467,851
295,1057,847
298,472,853
296,1058,855
294,468,842
297,471,856
449,623,854
428,602,3363
430,604,3368
68748,78620,14288
427,601,3366
299,1061,1729
343,517,960
3345,3941,1267
436,1191,4781
753,965,810
684,891,840
584,778,840
548,733,840
138,236,931
1,5,773
5,9,4779
558,747,8219
638,837,4231
1180,1421,8518
1181,1422,8519
1182,1423,3698
1183,1424,8520
1184,1425,8481
738,312,5925
1409,1683,8738
1645,1937,8825
1486,1765,8562
2241,2545,1767
51681,59792,55326
51683,59794,55337
51684,59796,32353
739,944,6370
740,945,6372
741,946,8344
742,298,5925
743,947,8346
744,948,829
745,949,2218
746,950,8347
737,305,5925
2339,2641,1767
1953,2255,9269
2381,2682,1767
2400,2702,1767
2432,2735,1767
2449,2752,1767
2478,2782,1767
747,951,8317
748,952,8348
749,953,8349
750,954,8323
751,955,8308
2497,2801,1767
2499,2803,1767
2549,2854,1767
32738,37184,37063
1167,994,8505
752,956,3097
2589,2894,1767
32837,37287,10887
1170,1411,6708
32880,37329,37164
1171,1412,5802
32895,37348,37191
1172,1413,8513
1142,1384,8488
1174,1415,8513
2985,3566,10887
3007,3588,10953
3346,3942,8426
755,967,1585
756,970,1552
757,971,1552
758,972,1552
759,968,1552
1143,1385,8488
1144,1386,8488
1145,1387,8488
1146,985,8491
1148,1389,8493
1149,1390,8494
1150,1391,4585
1151,1392,4585
1152,1393,1585
1153,1394,4585
1154,1395,8484
1155,1396,814
1156,1397,8496
1157,1398,8497
1158,1399,868
1159,1400,8498
1160,1401,8499
1161,1402,8501
1162,1403,8502
1163,1404,8503
1164,1405,8504
1165,1406,8504
1166,1407,8504
1168,1409,6401
1169,1410,6401
37566,43324,43556
1175,1416,8515
1176,1417,8516
1177,1418,8517
1178,1419,8517
3178,3769,11176
754,966,1552
1179,1420,8518
761,969,1552
1224,1466,1310
96812,110167,65598
1227,1469,1574
21730,24554,26650
1229,1471,8550
1230,1472,801
1231,1473,6781
1232,1474,8551
762,973,6773
1233,1475,984
1646,1938,875
2242,2546,1767
1410,1684,8739
1487,1766,8813
51490,59548,55081
1954,2256,2582
51682,59793,55326
51685,59797,829
51744,59875,53992
1147,1388,8492
51778,59941,55619
2384,2686,1767
764,975,786
765,976,3647
2430,2733,1767
2436,2739,1767
2472,2776,1767
2481,2785,1767
2500,2804,1767
767,978,3647
2534,2838,1767
2550,2855,1767
2590,2895,1767
2986,3567,10887
77750,89032,69463
760,962,1552
305,480,955
188,363,790
366,1128,2501
370,1133,2483
391,1150,4319
226,400,2515
365,1126,2511
335,509,2057
358,1119,2479
3008,3589,10728
3347,3943,8426
77752,89034,14161
1225,1467,8545
771,987,8362
1187,1428,8521
1188,1429,8522
1189,1430,8356
1190,1431,8523
1191,1432,7403
1192,1433,3647
1193,1434,3647
1194,1435,3647
1195,1436,8524
1196,1437,8525
1197,1438,1054
1198,1439,8356
1199,1440,8478
1200,1441,8526
1201,1442,1789
1202,1443,990
1203,1444,990
1204,1445,8527
1205,1446,1618
1206,1447,8531
1207,1448,8532
1208,1449,8533
1209,1450,8529
1210,1451,8534
33336,37893,1618
1212,1453,1268
1213,1454,8535
1214,1455,8352
1215,1457,8356
1216,1458,8536
1217,1459,8537
1218,1460,8538
1219,1461,8539
1220,1462,8540
1221,1463,8543
1222,1464,8544
1223,1465,1541
1234,1476,8552
1647,1939,8774
1955,2257,9270
2244,2548,1767
1411,1685,8740
1488,1767,838
51491,59549,55082
21731,24555,26650
96813,110170,19948
2338,2640,1767
2415,2717,1767
2437,2740,1767
2501,2805,1767
2503,2807,1767
2551,2856,1767
2591,2896,1767
2385,2685,1767
2987,3568,10887
3009,3590,10954
3348,3944,8426
1238,1484,2709
1239,1484,8555
1240,1485,2709
772,984,8365
773,988,8366
774,989,8367
775,990,3259
776,991,8368
777,992,8369
778,993,8370
779,995,3901
1277,1523,1275
1278,1524,8587
1279,1525,1275
1280,1526,8588
780,996,8371
781,997,8120
782,998,8120
783,1000,8372
784,1001,781
1281,1527,1275
1282,1528,8589
1283,1529,8590
1284,1530,8591
785,1002,8373
786,1004,5807
26533,30022,3523
1285,1531,8592
1649,1941,2592
1259,1505,8943
2245,2549,1767
1412,1686,8740
1490,1769,8815
1957,2259,9270
96821,110180,41866
2340,2642,1767
2386,2687,1767
2408,2710,1767
2438,2741,1767
2502,2806,1767
2521,2825,1767
2524,2828,1767
2552,2857,1767
2593,2898,1767
2988,3569,10887
3349,3945,8426
1241,1486,8555
1235,1477,8553
1236,1478,4369
1237,1479,1832
1243,1488,968
40649,47263,46761
1245,1490,776
1246,1492,836
1247,1493,8559
1248,1494,868
1249,1495,868
1250,1496,8560
1251,1497,8561
1252,1498,8562
1253,1499,8563
1254,1500,8564
1255,1501,8565
1256,1502,8566
1257,1503,8567
1258,1504,8568
1260,1506,8570
1261,1507,8571
1262,1508,8573
1263,1509,8574
1264,1510,8575
1265,1511,8576
1266,1512,8577
1267,1513,8578
1268,1514,8579
1269,1515,8580
1270,1516,8582
28128,31937,14323
3155,3746,32857
1273,1519,8583
1274,1520,8584
1275,1521,8585
1276,1522,8586
653,855,1275
1287,1533,840
1286,1532,8580
1288,1534,840
56376,65001,58277
1329,1588,8666
1289,1535,8606
1334,1593,8672
789,177,5925
790,193,5925
791,199,5925
794,204,5925
2246,2550,1767
796,214,5925
797,156,5925
798,148,5925
799,152,5925
51492,59550,3825
1292,1540,8611
51686,59798,2821
2389,2690,1767
1413,1687,856
1491,1770,8816
1650,1942,8839
1297,1545,2148
2396,2697,1767
2439,2742,1767
2504,2808,1767
1301,1549,2148
2554,2859,1767
1302,1550,2148
793,219,5925
1958,2261,9271
1305,1552,8618
1959,2262,9272
2594,2899,1767
1307,1555,8622
989,1208,8387
2615,2920,1767
68259,78116,23724
3350,3946,11296
1290,1536,8607
77751,89033,69463
990,1210,820
1291,1538,8608
1293,1541,4585
1294,1542,8614
1295,1543,8615
