id,event_id,name,locale,type,sort_name
2096,49269,Inkigayo Ep. 1080,,,Inkigayo Ep. 1080
2097,49638,Inkigayo Ep. 1081,,,Inkigayo Ep. 1081
2098,74650,Amsterdam Dance Event 2007,en,1,Amsterdam Dance Event 2007
2099,72154,"Rad-Fest: Creeps 4th or 5th birthday, Opportunity for Animals",,,"Rad-Fest: Creeps 4th or 5th birthday, Opportunity for Animals"
2100,54690,Inkigayo Ep. 1103,,,Inkigayo Ep. 1103
2101,54986,Inkigayo Ep. 1104,,,Inkigayo Ep. 1104
2102,59169,Inkigayo Ep. 1133,,,Inkigayo Ep. 1133
2103,74670,Inkigayo Ep. 1205,,,Inkigayo Ep. 1205
2104,74700,Show Champion Ep. 114,,,Show Champion Ep. 114
2105,74706,Show Champion Ep. 115,,,Show Champion Ep. 115
2106,74729,Show Champion Ep. 116,,,Show Champion Ep. 116
2107,74756,Show Champion Ep. 158,en,,Show Champion Ep. 158
2108,65713,Music of the Spheres World Tour: East Rutherford,,,Music of the Spheres World Tour: East Rutherford
2109,75917,Total Music Meeting 1997,,,Total Music Meeting 1997
2110,75917,Total Music Meeting '97,,,Total Music Meeting '97
2111,76651,CaterRaduno,,2,CaterRaduno
2112,76651,Cater Raduno,,2,Cater Raduno
2113,76651,Cater-Raduno,,2,Cater-Raduno
2114,76651,Cateraduno,,2,Cateraduno
2115,77375,転スラ 10thライブ,ja,1,てんスラ 10thライブ
2116,77375,転生したらスライムだった件 転スラ 10th ライブ,,2,転生したらスライムだった件 転スラ 10th ライブ
2117,77375,転スラ 10th ライブ,,2,転スラ 10th ライブ
2077,74316,Comic Market 103,en,1,Comic Market 103
2080,74316,コミックマーケット103,ja,1,コミックマーケット103
2079,74316,C103,,2,C103
2078,74316,Comiket 103,,2,Comiket 103
2119,77707,The Arch Street Hotel,,,Arch Street Hotel
2120,70850,Bruce Springsteen & The E Street Band at Villa Park,,,Bruce Springsteen & The E Street Band at Villa Park
2121,15885,Bruce Springsteen at Tex & Marion Vinyard Residence,,2,Bruce Springsteen at Tex & Marion Vinyard Residence
2122,75596,AMUSEMENT MUSIC FES 2023: コナミアミューズメント DJ LIVE,,,AMUSEMENT MUSIC FES 2023: コナミアミューズメント DJ LIVE
2123,75596,AMUSEMENT MUSIC FES 2023: セガ DJ LIVE,,,AMUSEMENT MUSIC FES 2023: セガ DJ LIVE
2124,75596,AMUSEMENT MUSIC FES 2023: セガ イロドリミドリ,,,AMUSEMENT MUSIC FES 2023: セガ イロドリミドリ
2125,75596,AMUSEMENT MUSIC FES 2023: セガ オンゲキ,,,AMUSEMENT MUSIC FES 2023: セガ オンゲキ
2126,75596,AMUSEMENT MUSIC FES 2023: タイトー DJ LIVE,,,AMUSEMENT MUSIC FES 2023: タイトー DJ LIVE
2127,75596,AMUSEMENT MUSIC FES 2023: バンダイナムコアミューズメント 電音部 DJ LIVE,,,AMUSEMENT MUSIC FES 2023: バンダイナムコアミューズメント 電音部 DJ LIVE
2128,77822,Ung Jazz 2000,,,Ung Jazz 2000
2129,11401,Progworld II,,1,Progworld II
2133,77719,Astronaut Scholarship Foundation Celebration Concert of Apollo 11,,2,Astronaut Scholarship Foundation Celebration Concert of Apollo 11
2522,101501,Concert de Deygo Josy à Kanel,,,Concert de Deygo Josy à Kanel
2165,82539,Vision Festival 2018,,,Vision Festival 2018
2134,79136,The 5th Soka Gakkai International World Peace Youth Culture Festival,,2,The 5th Soka Gakkai International World Peace Youth Culture Festival
2135,79136,The 5th SGI World Peace Youth Culture Festival,,2,The 5th SGI World Peace Youth Culture Festival
2139,47311,V Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,pl,1,V Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina
2140,17762,XI Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,pl,1,XI Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina
2141,79802,XIV Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,pl,1,XIV Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina
2142,79800,XV Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,pl,1,XV Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina
2143,79801,XVI Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,pl,1,XVI Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina
2144,79329,XVII Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,pl,1,XVII Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina
2145,80513,Kruelty Aotearoa Tour - Wellington,,,Kruelty Aotearoa Tour - Wellington
2146,80667,3rd All Japan Folk Jamboree,en,1,3rd All Japan Folk Jamboree
2147,80668,"3rd All Japan Folk Jamboree, Day 1",en,1,"3rd All Japan Folk Jamboree, Day 1"
2148,22051,2012 New Orleans Jazz Fest,,,2012 New Orleans Jazz Fest
2149,81152,HINATA FES,en,1,HINATA FES
2150,81221,Bruce Springsteen & The E Street Band at Surf Stage,,1,Bruce Springsteen & The E Street Band at Surf Stage
2523,102195,CodaFest 2024,,,CodaFest 2024
2153,81324,M3-2024春,ja,1,M3-2024春
2154,81324,M3-2024 Spring,en,1,M3-2024 Spring
2155,81324,M3-53,,2,M3-53
2156,81684,第二十一回博麗神社例大祭,ja,1,第二十一回博麗神社例大祭
2157,81684,令和六年博麗神社例大祭,ja,1,令和六年博麗神社例大祭
2166,82539,Vision Festival XXIII,,,Vision Festival XXIII
2159,81684,Hakurei Shrine Reitaisai 21,en,1,Hakurei Shrine Reitaisai 21
2160,81684,Reitaisai 21,,2,Reitaisai 21
2158,81684,博麗神社例大祭21,,2,博麗神社例大祭21
2161,81645,Aguas Tónicas en Refi,,,Aguas Tónicas en Refi
2162,81645,Daddy Rocks en Refi,,,Daddy Rocks en Refi
2163,1261,Monterey Pop Festival 1967,,,Monterey Pop Festival 1967
2167,82539,Vision Festival 23,,,Vision Festival 23
2168,82954,Het Bevrijdingspop Kinderfestival,nl,1,Het Bevrijdingspop Kinderfestival
2169,82954,Hero Kinderfestival,nl,1,Hero Kinderfestival
1376,21244,SXSW,en,1,SXSW
2170,21244,south by southwest (SXSW),,,south by southwest (SXSW)
2172,35935,Queen Elisabeth Competition 1972,en,1,Queen Elisabeth Competition 1972
2173,35935,Koningin Elisabethwedstrijd 1972,nl,1,Koningin Elisabethwedstrijd 1972
2171,35935,Concours Musical International Reine Elisabeth 1972,fr,1,Concours Musical International Reine Elisabeth 1972
2174,35935,Concours Reine Elisabeth 1972,fr,1,Concours Reine Elisabeth 1972
2175,83233,Akihabara Electric Festival 2,en,1,Akihabara Electric Festival 2
2176,83263,Sunshine Creation 48,en,1,Sunshine Creation 48
2177,83724,FAKE STAR USA Presents: KARMIC RETRIBUTION 2024 featuring JILUKA,,2,FAKE STAR USA Presents: KARMIC RETRIBUTION 2024 featuring JILUKA
2178,83724,FAKE STAR USA Presents: K4RMIC RETRIBUTION 2024 featuring JILUKA,en,1,FAKE STAR USA Presents: KARMIC RETRIBUTION 2024 featuring JILUKA
2179,80566,Tricky Youth / burnt-feathers / DJ Rozwell / Planet Jackpot / Appalachian Catboy / 3n3n3,,,Tricky Youth / burnt-feathers / DJ Rozwell / Planet Jackpot / Appalachian Catboy / 3n3n3
2181,75724,Metallica at Parken Stadium,,,Metallica at Parken Stadium
2182,85643,とある科学の超音楽祭（ミュージックフェスティバル）,,2,とある科学の超音楽祭（ミュージックフェスティバル）
2183,85643,とある科学の超音楽祭,ja,1,とあるかがくのミュージックフェスティバル
2184,85643,Toaru Music Fes,,2,Toaru Music Fes
2185,83537,EDM Concert-MOGRA with DJs D-Yama & WILDPARTY along with CREEP-P,en,1,EDM Concert-MOGRA with DJs D-Yama & WILDPARTY along with CREEP-P
2186,83537,Tekko EDM Concert,en,1,Tekko EDM Concert
2187,85945,DEMONDICE Concert,,,DEMONDICE Concert
2188,85945,Miura Ayme Concert,,,Miura Ayme Concert
2189,85945,MYTH & ROID Concert,,,MYTH & ROID Concert
2190,85946,Aika Kobayashi Concert,,,Aika Kobayashi Concert
2191,85946,Konomi Suzuki Concert,,,Konomi Suzuki Concert
2192,85946,Yuki Nakashima Concert,,,Yuki Nakashima Concert
703,966,"1986‐10‐13: Shoreline Amphitheatre, Mountain View, CA, USA",en,1,"1986‐10‐13: Shoreline Amphitheatre, Mountain View, CA, USA"
2193,86607,Cassyette at The Hoe,,,Cassyette at The Hoe
2194,86610,Lightning Seeds at The Hoe,,,Lightning Seeds at The Hoe
2195,86611,Blondie at The Hoe,,,Blondie at The Hoe
2196,86613,Gabrielle at The Hoe,,,Gabrielle at The Hoe
2197,86557,Johnny Marr at Bedford Park,,,Johnny Marr at Bedford Park
2198,86554,Deco at Bedford Park,,,Deco at Bedford Park
2199,86554,Sophie Ellis-Bextor at Bedford Park,,,Sophie Ellis-Bextor at Bedford Park
2200,87400,Comic Communication 14,en,1,Comic Communication 14
2201,87400,ComiComi 14,,,ComiComi 14
2202,87400,コミコミ 14,ja,,コミコミ 14
2203,3692,Woodstock '99 Festival,,,Woodstock '99 Festival
2204,87555,CC13,,,CC13
2205,87555,ComiComi 13,,,ComiComi 13
2206,87555,コミコミ 13,ja,,コミコミ 13
2207,87555,Comic Communication 13,en,1,Comic Communication 13
2208,70414,Moers New Jazz Festival 1974,,,Moers New Jazz Festival 1974
2209,87694,Zach Bryan at Lincoln Financial Field,,1,Zach Bryan at Lincoln Financial Field
2210,87742,FleuR ONEMAN LIVE 〜BLOSSOM〜,,,FleuR ONEMAN LIVE 〜BLOSSOM〜
2211,87742,FleuR ONE MAN LIVE 〜BLOSSOM〜,,,FleuR ONE MAN LIVE 〜BLOSSOM〜
2212,87744,FleuR DEBUT ONEMAN LIVE 〜bloom〜,,,FleuR DEBUT ONEMAN LIVE 〜bloom〜
2213,87744,FleuR DEBUT ONE MAN LIVE〜bloom〜,,,FleuR DEBUT ONE MAN LIVE〜bloom〜
2247,69330,2023年夏コミ,ja,,2023ネンナツコミ
2214,87744,FleuR DEBUT ONE MAN LIVE 〜bloom〜,,2,FleuR DEBUT ONE MAN LIVE 〜bloom〜
2215,87766,ComicTreasure 17,en,1,ComicTreasure 17
2216,47665,Life I Live Festival,,,Life I Live Festival
2217,53308,SYMPHOGEAR LIVE 2012,en,1,SYMPHOGEAR LIVE 2012
2218,53309,SYMPHOGEAR LIVE 2013,en,1,SYMPHOGEAR LIVE 2013
2219,53310,SYMPHOGEAR LIVE 2016,en,1,SYMPHOGEAR LIVE 2016
2220,53311,SYMPHOGEAR LIVE 2018,en,1,SYMPHOGEAR LIVE 2018
2221,64420,SYMPHOGEAR LIVE 2020,en,1,SYMPHOGEAR LIVE 2020
2222,64419,SYMPHOGEAR LIVE 2020→2022,en,1,SYMPHOGEAR LIVE 2020→2022
2223,87836,Ottawa Psych Fest III 2023,,,Ottawa Psych Fest III 2023
2701,105895,APOLLO A-05,en,1,APOLLO A-05
2225,88065,コミックマーケット104,ja,1,コミックマーケット104
2249,65699,Comiket 101,,,Comiket 101
2224,88065,Comic Market 104,en,1,Comic Market 104
2226,88065,C104,,2,C104
2227,88065,Comiket 104,,2,Comiket 104
2228,71689,Slayer at Hultsfredsfestivalen 2002,,,Slayer at Hultsfredsfestivalen 2002
2229,88115,Happy Sundays FREE Music Fest,,,Happy Sundays FREE Music Fest
2230,88115,Happy Sundays Fest,,,Happy Sundays Fest
2231,81947,Gävle Skivmässa 2024,,2,Gävle Skivmässa 2024
2232,81947,Gavle Skivmassa 2024,,2,Gavle Skivmassa 2024
2233,81947,Gefle Skivmassa 2024,,2,Gefle Skivmassa 2024
2234,88747,魔都同人祭 23,ja,,魔都同人祭 23
2251,65699,2022年冬コミ,ja,,2022ネンフユコミ
2235,88747,Shanghai Comicup 23,en,,Shanghai Comicup 23
2236,88814,I Love Noise Festival 2019,,,I Love Noise Festival 2019
2237,88814,I Heart Noise Festival 2019,,,I Heart Noise Festival 2019
2238,71693,Lamb of God at New England Metal and Hardcore Festival V,,,Lamb of God at New England Metal and Hardcore Festival V
2239,14334,ボーマス12,ja,,ボーマス12
2240,88850,Cafe Terrace of Scientific Century 9,en,1,Cafe Terrace of Scientific Century 9
2241,88850,Kagaku Seiki no Cafe Terrace 9,en,,Kagaku Seiki no Cafe Terrace 9
2242,88850,科学世纪的露天咖啡座 9,ja,1,科学世纪的露天咖啡座 9
2243,88635,Mar del Jazz Festival 1991,,,Mar del Jazz Festival 1991
2252,61706,コミックマーケット100,ja,1,コミックマーケット100
2253,61706,2022年夏コミ,ja,,2022ネンナツコミ
2254,89577,The Gaslight Anthem at Asbury Park,,1,"Gaslight Anthem at Asbury Park, The"
2323,94193,Comic Market 105,en,1,Comic Market 105
2326,94193,Comiket 105,,2,Comiket 105
1909,69329,M3-2023 Fall,en,1,M3-2023 Fall
1907,69116,M3-2023 Spring,en,1,M3-2023 Spring
2327,91147,M3-2024 Fall,en,1,M3-2024 Fall
2329,59197,M3-2022春,ja,1,M3-2022春
2331,51255,M3-2021春,ja,1,M3-2021春
2334,63441,M3-2022 Fall,en,1,M3-2022 Fall
2336,57332,Confession,en,1,Confession
2257,89577,The Gaslight Anthem @ Asbury Park,,1,"Gaslight Anthem @ Asbury Park, The"
2255,89577,The Gaslight Anthem @ Sea.Hear.Now Festival,,1,"Gaslight Anthem @ Sea.Hear.Now Festival, The"
2256,89577,The Gaslight Anthem @ Sea.Hear.Now Festival 2024,,1,"Gaslight Anthem @ Sea.Hear.Now Festival 2024, The"
2259,89577,The Gaslight Anthem at Sea.Hear.Now Festival,,1,"Gaslight Anthem at Sea.Hear.Now Festival, The"
2258,89577,The Gaslight Anthem at Sea.Hear.Now Festival 2024,,1,"Gaslight Anthem at Sea.Hear.Now Festival 2024, The"
2260,89511,"Prince & The Revolution at Joe Louis Arena, 7th show",,,"Prince & The Revolution at Joe Louis Arena, 7th show"
2261,89742,The Termite Festival,,,The Termite Festival
2262,89742,Termite Club Festival of Improvised Music ‘89,,,Termite Club Festival of Improvised Music ‘89
2263,89743,The Termite Festival: Paul Hession Group at The Packhorse,,,The Termite Festival: Paul Hession Group at The Packhorse
2264,89797,Hardcode Culture Open Air Festival Vol. 3,en,1,Hardcode Culture Open Air Festival Vol. 3
2265,80391,The Over And Out Tour: Boston,,,The Over And Out Tour: Boston
2266,48021,Roadburn Festival 2019,,,Roadburn Festival 2019
2324,94193,コミックマーケット105,ja,1,コミックマーケット105
1908,69329,M3-2023秋,ja,1,M3-2023秋
1906,69116,M3-2023春,ja,1,M3-2023春
2328,91147,M3-2024秋,ja,1,M3-2024秋
2330,59197,M3-2022 Spring,en,1,M3-2022 Spring
2332,51255,M3-2021 Spring,en,1,M3-2021 Spring
2333,63441,M3-2022秋,ja,1,M3-2022秋
2335,57332,自白,ja,1,自白
2337,38373,Rage Against Racism Festival 2007,,,Rage Against Racism Festival 2007
2338,76690,Waste Fest 2024,,2,Waste Fest 2024
2339,94485,Victor Gregory D. Cahapay Choral Conducting Recital I,en_PH,,Victor Gregory D. Cahapay Choral Conducting Recital I
2340,92129,Bruce Springsteen & The E Street Band at Co‐op Live,,1,Bruce Springsteen & The E Street Band at Co‐op Live
2341,92129,2023–25 International Tour: Manchester,,1,2023–25 International Tour: Manchester
2152,81224,SHN,,1,SHN
2151,81224,Sea Hear Now,,1,Sea Hear Now
2343,81224,Sea.Hear.Now Festival,,,Sea.Hear.Now Festival
2344,94760,15th Psychedelic Network Festival,,,15th Psychedelic Network Festival
2345,94593,Phish at Nectars,,,Phish at Nectars
2346,95373,UP GYMP 2024 Cadenza,en_PH,1,UP GYMP 2024 Cadenza
2347,95753,Watschenkonzert,,,Watschenkonzert
2348,95765,Riverport riot,,,Riverport riot
2349,95765,Rocket Queen Riot,en,,Rocket Queen Riot
2350,95768,XXXI ed. Ai Confini tra Sardegna e Jazz 2016,,,XXXI ed. Ai Confini tra Sardegna e Jazz 2016
2351,95802,Salzburg Festival 1969,en,1,Salzburg Festival 1969
2352,96212,La Grande Parade du Jazz,,1,La Grande Parade du Jazz
2353,96212,Nice Jazz Fest,,1,Nice Jazz Fest
2354,96212,JVC Nice Jazz Festival,,1,JVC Nice Jazz Festival
2355,96212,Grande Parade du Jazz,,,Grande Parade du Jazz
2356,4787,Grande Parade du Jazz 1986,,,Grande Parade du Jazz 1986
2357,96242,East-West Jazz Festival 1976,en,1,East-West Jazz Festival 1976
2358,95407,UMK25,,2,UMK25
2359,96579,Music Unlimited 1996,,,Music Unlimited 1996
2360,96580,"Music Unlimited 1996, Day 1",,,"Music Unlimited 1996, Day 1"
2361,94803,5MAN LIVE-TOKYO-,,,5MAN LIVE-TOKYO-
2362,97080,Taktlos 98,,,Taktlos 98
2363,97080,Taktlos 1998,,,Taktlos 1998
2364,97080,Taktlos Festival 1998,,,Taktlos Festival 1998
2365,97165,Chicago Psych Fest 2019,,,Chicago Psych Fest 2019
2403,97890,Music Unlimited Festival 38,,,Music Unlimited Festival 38
2366,66420,56th Annual Elmhurst University Jazz Festival,en_US,1,Elmhurst Jazz Fest
2399,94141,"Saturday Night Live: Season 50, Episode 9",,,"Saturday Night Live: Season 50, Episode 9"
2400,97886,Music Unlimited 1998,,,Music Unlimited 1998
2401,97886,Music Unlimited 12,,,Music Unlimited 12
2402,97890,Music Unlimited 2024,,,Music Unlimited 2024
2404,97890,Music Unlimited Festival 2024,,,Music Unlimited Festival 2024
2405,97890,Unlimited 38,,,Unlimited 38
2406,48630,Cerkno Jazz Festival 2016,,,Cerkno Jazz Festival 2016
2407,97940,No New Fest!,,,No New Fest!
2408,97165,Chicago Psych Fest 10,,,Chicago Psych Fest 10
2409,55142,Reading Rock ’82,,,Reading Rock ’82
2410,98245,"Long Live MAYHEM, night 1",en,1,"Long Live MAYHEM, night 1"
2411,98246,"Long Live MAYHEM, night 2",en,1,"Long Live MAYHEM, night 2"
2412,98247,MAYHEM on the Beach,en,1,MAYHEM on the Beach
2413,98248,"Lion City MAYHEM, night 1",en,1,"Lion City MAYHEM, night 1"
2414,98249,"Lion City MAYHEM, night 2",en,1,"Lion City MAYHEM, night 2"
2267,90267,Musiquestria: LA,en,1,Musiquestria: LA
2268,90267,Musiquestria: Hollywood,en,1,Musiquestria: Hollywood
2269,82496,ACL 2024,,,ACL 2024
2270,90368,Debreceni Dzsessznapok IV 1975,,,Debreceni Dzsessznapok IV 1975
2271,90368,Debreceni Jazz Festival 1975,en,1,Debreceni Jazz Festival 1975
2272,90368,Debreceni Jazz Napok '75,,,Debreceni Jazz Napok '75
2273,90372,Debrecen Jazz Festival 1983,,,Debrecen Jazz Festival 1983
2274,90418,Heidelberger Jazztage 75,,,Heidelberger Jazztage 75
2275,90418,Heidelberger Jazztage 1975,,,Heidelberger Jazztage 1975
2276,83841,Short n' Sweet Tour: Columbus,,,Short n' Sweet Tour: Columbus
2277,87555,コミコミ13,ja,,コミコミ13
2278,90700,Sonic Symphony,en,1,Sonic Symphony
2279,90700,ソニックシンフォニー,ja,1,ソニックシンフォニー
2280,90711,"2024-10-04: Madison Square Garden, New York City, NY, USA",en_US,1,"2024-10-04: Madison Square Garden, New York City, NY, USA"
2281,90711,"Bleachers at Madison Square Garden, New York, NY, USA",,1,"Bleachers at Madison Square Garden, New York, NY, USA"
2282,89707,Epica at AFAS Live,,,Epica at AFAS Live
2283,90503,VALLEY Presents: The Lost In Translation Tour SEOUL SK,,,VALLEY Presents: The Lost In Translation Tour SEOUL SK
2284,90504,VALLEY Presents: The Lost In Translation Tour TOKYO JP,,,VALLEY Presents: The Lost In Translation Tour TOKYO JP
2285,90505,VALLEY Presents: The Lost In Translation Tour Manila PH,,,VALLEY Presents: The Lost In Translation Tour Manila PH
2286,90500,VALLEY Presents: The Lost In Translation Tour HK,,,VALLEY Presents: The Lost In Translation Tour HK
2287,90501,VALLEY Presents: The Lost In Translation Tour Teipei TW,,,VALLEY Presents: The Lost In Translation Tour Teipei TW
2288,90502,VALLEY Presents: The Lost In Translation Tour SG,,,VALLEY Presents: The Lost In Translation Tour SG
2289,91001,Éigse na Laoi 1994,ga,1,Éigse na Laoi 1994
2290,91001,Eigse na Laoi 1994,,2,Eigse na Laoi 1994
2291,91001,"The Music Department and Traditional Music Society University College Cork present Eigse na Laoi 1994, Across The Waters, Irish Traditional Music From England",,2,"The Music Department and Traditional Music Society University College Cork present Eigse na Laoi 1994, Across The Waters, Irish Traditional Music From England"
2292,91001,1994 Cork University Traditional Music Festival,,2,1994 Cork University Traditional Music Festival
2293,91002,Éigse na Laoi 1995,ga,1,Éigse na Laoi 1995
2294,91002,"Eigse na Laoi 1995, presented by The Music Department, University College Cork, The Gathering A World of Irish Traditional Music",,2,"Eigse na Laoi 1995, presented by The Music Department, University College Cork, The Gathering A World of Irish Traditional Music"
2295,91002,1995 Cork University Traditional Music Festival,,2,1995 Cork University Traditional Music Festival
2296,90506,VALLEY Presents: The Lost in Translation Tour Brisbane AU,,,VALLEY Presents: The Lost in Translation Tour Brisbane AU
2297,90507,VALLEY Presents: The Lost in Translation Tour Sydney AU,,,VALLEY Presents: The Lost in Translation Tour Sydney AU
2298,90508,VALLEY Presents: The Lost In Translation Tour Melbourne AU,,,VALLEY Presents: The Lost In Translation Tour Melbourne AU
2299,65757,"2022-11: Stone Hill Farm, Colts Neck, NJ, USA",,,"2022-11: Stone Hill Farm, Colts Neck, NJ, USA"
2300,91174,Ai Confini fra Sardegna e Jazz 2020 XXXV Edizione,,,Ai Confini fra Sardegna e Jazz 2020 XXXV Edizione
2301,91174,Sant’Anna Arresi Jazz Festival 2020,,,Sant’Anna Arresi Jazz Festival 2020
2302,66172,65th Annual Grammy Awards,,,65th Annual Grammy Awards
2303,91782,"The 1st Geumgang International Nature Art Exhibition “In Nature, With Nature, Toward Nature”",en,1,"1st Geumgang International Nature Art Exhibition “In Nature, With Nature, Toward Nature”, The"
